order_id,order_number,customer_id,sales_rep_id,order_date_id,shipping_date_id,region_id,order_status,payment_terms,currency_code,gross_total,discount_total,net_total,created_at
3194,ORD4194,373,27,20240716,20240729,3,Shipped,Net 60,GBP,246.93,114.35,132.58,2024-07-16 16:12:49
3195,ORD4195,421,28,20240505,20240512,4,Cancelled,Net 60,USD,3010.03,325.60,2684.43,2024-05-05 16:05:43
3196,ORD4196,140,40,20240929,20241005,2,Cancelled,Due on Receipt,EUR,2679.73,331.88,2347.85,2024-09-29 12:59:16
3197,ORD4197,407,37,20240525,20240526,3,Shipped,Net 30,GBP,4070.83,165.14,3905.69,2024-05-25 14:25:19
3198,ORD4198,143,1,20250214,20250226,2,Cancelled,Net 60,GBP,3990.24,379.50,3610.74,2025-02-14 16:36:51
3199,ORD4199,199,25,20251129,20251130,4,Shipped,Due on Receipt,EUR,4797.81,60.87,4736.94,2025-11-29 16:11:53
3200,ORD4200,125,43,20240629,20240705,2,Shipped,Net 30,USD,2844.91,68.69,2776.22,2024-06-29 08:14:29
3201,ORD4201,362,36,20230420,20230426,3,Delivered,Due on Receipt,GBP,3409.90,32.16,3377.74,2023-04-20 16:26:31
3202,ORD4202,494,21,20251023,20251026,4,Cancelled,Due on Receipt,USD,352.14,93.49,258.65,2025-10-23 13:20:37
3203,ORD4203,346,50,20250328,20250407,4,Cancelled,Due on Receipt,USD,4115.29,458.03,3657.26,2025-03-28 13:52:51
3204,ORD4204,288,44,20230421,20230505,1,Cancelled,Due on Receipt,USD,1827.55,33.55,1794.00,2023-04-21 10:58:25
3205,ORD4205,134,41,20240624,20240627,3,Delivered,Net 60,EUR,4843.76,457.74,4386.02,2024-06-24 10:29:02
3206,ORD4206,131,28,20240131,20240214,3,Shipped,Net 30,GBP,1331.42,126.60,1204.82,2024-01-31 08:03:18
3207,ORD4207,262,28,20240527,20240603,4,Delivered,Net 30,GBP,3605.26,432.73,3172.53,2024-05-27 10:03:15
3208,ORD4208,295,6,20230214,20230226,3,Delivered,Due on Receipt,USD,1767.62,187.03,1580.59,2023-02-14 09:15:14
3209,ORD4209,26,35,20240622,20240625,1,Cancelled,Net 60,USD,4570.96,416.48,4154.48,2024-06-22 17:32:55
3210,ORD4210,364,14,20250930,20251010,2,Shipped,Due on Receipt,EUR,2996.11,358.33,2637.78,2025-09-30 12:08:13
3211,ORD4211,1,26,20251101,20251110,1,Delivered,Net 30,EUR,4855.66,368.34,4487.32,2025-11-01 15:02:02
3212,ORD4212,309,6,20241216,20241223,3,Cancelled,Net 60,GBP,4510.88,327.16,4183.72,2024-12-16 12:37:53
3213,ORD4213,307,2,20230929,20231006,3,Pending,Net 30,USD,192.83,34.75,158.08,2023-09-29 17:39:27
3214,ORD4214,111,21,20230402,20230406,2,Delivered,Net 30,EUR,4716.66,3.12,4713.54,2023-04-02 15:30:46
3215,ORD4215,21,28,20230123,20230201,1,Cancelled,Net 60,USD,3780.74,448.56,3332.18,2023-01-23 10:06:25
3216,ORD4216,412,13,20230814,20230818,4,Shipped,Net 30,GBP,4991.88,119.60,4872.28,2023-08-14 10:02:18
3217,ORD4217,65,29,20240524,20240605,3,Pending,Net 30,EUR,526.24,206.88,319.36,2024-05-24 14:22:25
3218,ORD4218,104,26,20250427,20250502,1,Delivered,Net 60,USD,1764.79,11.09,1753.70,2025-04-27 10:16:29
3219,ORD4219,77,27,20231012,20231026,4,Pending,Net 30,USD,365.28,88.38,276.90,2023-10-12 18:57:30
3220,ORD4220,371,21,20230116,20230116,1,Cancelled,Net 30,USD,4457.37,178.12,4279.25,2023-01-16 18:59:27
3221,ORD4221,297,1,20250804,20250805,3,Pending,Net 60,USD,3885.75,485.74,3400.01,2025-08-04 09:44:33
3222,ORD4222,446,45,20240105,20240108,2,Shipped,Net 30,GBP,1888.38,397.87,1490.51,2024-01-05 17:51:14
3223,ORD4223,443,24,20251220,20251224,3,Cancelled,Net 60,USD,3696.97,350.43,3346.54,2025-12-20 09:55:55
3224,ORD4224,419,4,20240830,20240902,4,Shipped,Net 60,EUR,811.87,54.14,757.73,2024-08-30 16:14:02
3225,ORD4225,203,44,20250424,20250505,3,Pending,Due on Receipt,EUR,2688.77,167.16,2521.61,2025-04-24 18:21:47
3226,ORD4226,74,47,20240915,20240916,1,Delivered,Due on Receipt,GBP,4295.35,326.22,3969.13,2024-09-15 09:20:45
3227,ORD4227,17,50,20230721,20230721,3,Shipped,Net 30,USD,3073.28,95.18,2978.10,2023-07-21 14:49:23
3228,ORD4228,104,49,20230114,20230119,2,Pending,Net 30,GBP,2461.77,386.12,2075.65,2023-01-14 12:12:29
3229,ORD4229,420,35,20230902,20230908,3,Pending,Due on Receipt,GBP,3878.24,131.77,3746.47,2023-09-02 15:59:28
3230,ORD4230,76,7,20230122,20230204,4,Shipped,Net 60,GBP,4836.62,134.78,4701.84,2023-01-22 08:07:52
3231,ORD4231,359,40,20240403,20240416,2,Pending,Net 60,GBP,1139.63,455.58,684.05,2024-04-03 17:47:30
3232,ORD4232,431,35,20250218,20250226,3,Delivered,Due on Receipt,EUR,631.36,189.30,442.06,2025-02-18 15:23:02
3233,ORD4233,253,48,20240504,20240504,2,Delivered,Due on Receipt,EUR,3841.02,34.59,3806.43,2024-05-04 08:43:22
3234,ORD4234,397,25,20240521,20240601,2,Delivered,Due on Receipt,USD,3287.25,244.06,3043.19,2024-05-21 11:56:24
3235,ORD4235,15,34,20240906,20240906,3,Delivered,Net 30,GBP,1989.96,352.10,1637.86,2024-09-06 18:18:59
3236,ORD4236,172,37,20250124,20250131,2,Pending,Due on Receipt,USD,205.13,102.04,103.09,2025-01-24 14:55:23
3237,ORD4237,201,12,20250818,20250826,1,Shipped,Net 60,EUR,4415.61,160.17,4255.44,2025-08-18 10:41:46
3238,ORD4238,298,43,20250421,20250421,2,Pending,Net 30,GBP,3824.43,489.10,3335.33,2025-04-21 18:42:24
3239,ORD4239,224,33,20230829,20230829,1,Pending,Due on Receipt,GBP,4950.31,443.08,4507.23,2023-08-29 11:27:53
3240,ORD4240,35,38,20230108,20230121,3,Shipped,Net 30,USD,2823.16,326.84,2496.32,2023-01-08 08:03:55
3241,ORD4241,354,26,20251216,20251216,2,Cancelled,Net 60,USD,1789.16,422.00,1367.16,2025-12-16 18:42:44
3242,ORD4242,436,32,20230623,20230627,1,Pending,Net 30,GBP,3388.02,232.07,3155.95,2023-06-23 14:32:08
3243,ORD4243,172,28,20240918,20240924,4,Delivered,Net 60,GBP,238.04,116.84,121.20,2024-09-18 11:40:20
3244,ORD4244,409,37,20231209,20231211,1,Cancelled,Net 30,GBP,280.90,243.07,37.83,2023-12-09 09:13:23
3245,ORD4245,427,37,20240801,20240812,4,Pending,Net 60,USD,2700.17,335.11,2365.06,2024-08-01 10:22:02
3246,ORD4246,55,28,20240628,20240712,4,Delivered,Due on Receipt,EUR,4071.32,262.47,3808.85,2024-06-28 18:30:12
3247,ORD4247,283,9,20250930,20251011,1,Shipped,Net 60,GBP,2533.52,254.80,2278.72,2025-09-30 12:31:28
3248,ORD4248,476,40,20240920,20240923,3,Cancelled,Net 30,EUR,2731.53,186.42,2545.11,2024-09-20 17:37:37
3249,ORD4249,180,10,20230614,20230623,1,Pending,Net 30,USD,1080.72,348.51,732.21,2023-06-14 12:27:40
3250,ORD4250,415,32,20230702,20230711,1,Shipped,Due on Receipt,EUR,2159.12,292.63,1866.49,2023-07-02 11:13:23
3251,ORD4251,109,41,20240517,20240529,1,Cancelled,Due on Receipt,EUR,2820.05,278.41,2541.64,2024-05-17 08:20:41
3252,ORD4252,264,48,20250204,20250207,4,Shipped,Net 30,EUR,1253.57,421.55,832.02,2025-02-04 10:27:44
3253,ORD4253,307,44,20251002,20251006,3,Cancelled,Due on Receipt,GBP,2452.27,61.95,2390.32,2025-10-02 10:35:10
3254,ORD4254,302,13,20250124,20250125,3,Shipped,Due on Receipt,EUR,2315.08,285.29,2029.79,2025-01-24 10:51:08
3255,ORD4255,43,29,20251111,20251117,4,Delivered,Due on Receipt,GBP,1744.67,466.35,1278.32,2025-11-11 11:36:41
3256,ORD4256,416,29,20230424,20230429,3,Cancelled,Due on Receipt,EUR,1695.72,241.18,1454.54,2023-04-24 18:31:46
3257,ORD4257,235,20,20230601,20230615,2,Shipped,Net 60,EUR,715.14,150.63,564.51,2023-06-01 12:41:20
3258,ORD4258,258,45,20230521,20230601,1,Cancelled,Net 30,EUR,1719.08,175.86,1543.22,2023-05-21 17:09:57
3259,ORD4259,317,18,20240121,20240127,1,Cancelled,Net 30,GBP,2998.47,427.32,2571.15,2024-01-21 15:41:22
3260,ORD4260,132,13,20230725,20230731,2,Delivered,Net 60,EUR,2725.62,444.96,2280.66,2023-07-25 15:00:51
3261,ORD4261,205,37,20240411,20240423,3,Pending,Net 30,GBP,4621.42,321.61,4299.81,2024-04-11 12:17:51
3262,ORD4262,35,2,20231026,20231108,3,Shipped,Net 60,USD,2485.24,374.34,2110.90,2023-10-26 15:16:39
3263,ORD4263,431,38,20230823,20230906,2,Cancelled,Due on Receipt,GBP,4792.85,53.40,4739.45,2023-08-23 16:51:04
3264,ORD4264,329,8,20231115,20231127,2,Delivered,Net 30,GBP,4252.86,313.83,3939.03,2023-11-15 11:23:28
3265,ORD4265,158,33,20230726,20230727,1,Delivered,Net 60,EUR,1692.26,249.74,1442.52,2023-07-26 11:19:29
3266,ORD4266,330,6,20240809,20240822,4,Delivered,Net 60,USD,4671.80,343.56,4328.24,2024-08-09 14:11:19
3267,ORD4267,214,11,20231231,20240101,1,Shipped,Net 30,GBP,4169.59,170.84,3998.75,2023-12-31 12:50:24
3268,ORD4268,128,37,20230109,20230116,3,Delivered,Net 30,USD,4199.01,41.68,4157.33,2023-01-09 15:15:42
3269,ORD4269,198,25,20241128,20241211,1,Pending,Net 60,EUR,4638.29,236.14,4402.15,2024-11-28 08:46:42
3270,ORD4270,408,16,20230416,20230423,1,Delivered,Net 30,EUR,2932.64,386.90,2545.74,2023-04-16 09:25:12
3271,ORD4271,133,41,20231230,20231230,1,Delivered,Net 60,EUR,4571.89,82.73,4489.16,2023-12-30 18:06:31
3272,ORD4272,197,33,20241122,20241128,1,Delivered,Net 60,EUR,1340.15,415.00,925.15,2024-11-22 16:46:58
3273,ORD4273,99,14,20250609,20250615,2,Pending,Net 60,USD,1862.32,401.81,1460.51,2025-06-09 10:33:21
3274,ORD4274,357,49,20230827,20230903,3,Shipped,Due on Receipt,EUR,3269.31,49.45,3219.86,2023-08-27 13:46:30
3275,ORD4275,361,22,20240914,20240923,2,Pending,Due on Receipt,USD,973.58,42.82,930.76,2024-09-14 17:55:07
3276,ORD4276,82,37,20251028,20251029,3,Delivered,Due on Receipt,GBP,1521.95,142.12,1379.83,2025-10-28 09:13:52
3277,ORD4277,204,37,20230905,20230909,2,Pending,Net 30,GBP,4288.13,206.09,4082.04,2023-09-05 10:00:57
3278,ORD4278,16,7,20240910,20240924,4,Delivered,Net 60,GBP,310.50,16.03,294.47,2024-09-10 16:41:19
3279,ORD4279,258,33,20250405,20250410,4,Shipped,Due on Receipt,EUR,3158.78,271.88,2886.90,2025-04-05 16:09:29
3280,ORD4280,127,43,20250725,20250808,4,Delivered,Net 60,GBP,3373.32,474.71,2898.61,2025-07-25 09:58:26
3281,ORD4281,328,37,20241003,20241006,1,Pending,Net 30,EUR,3999.89,359.66,3640.23,2024-10-03 16:41:01
3282,ORD4282,32,34,20231009,20231012,3,Shipped,Net 60,EUR,601.47,201.32,400.15,2023-10-09 16:49:10
3283,ORD4283,279,17,20230914,20230916,1,Cancelled,Net 60,EUR,4418.90,438.37,3980.53,2023-09-14 12:25:11
3284,ORD4284,323,16,20230121,20230123,2,Cancelled,Net 60,EUR,1634.36,468.65,1165.71,2023-01-21 12:10:15
3285,ORD4285,417,29,20250227,20250227,4,Cancelled,Due on Receipt,GBP,1623.59,67.31,1556.28,2025-02-27 11:41:40
3286,ORD4286,466,28,20250820,20250824,4,Shipped,Net 30,EUR,353.86,190.76,163.10,2025-08-20 15:31:55
3287,ORD4287,230,42,20240101,20240113,3,Shipped,Due on Receipt,EUR,1531.35,344.07,1187.28,2024-01-01 08:15:53
3288,ORD4288,452,24,20230208,20230219,1,Cancelled,Net 30,USD,3398.75,401.95,2996.80,2023-02-08 17:45:55
3289,ORD4289,409,30,20241206,20241210,2,Shipped,Due on Receipt,EUR,995.95,173.18,822.77,2024-12-06 09:27:47
3290,ORD4290,249,28,20241015,20241026,2,Shipped,Due on Receipt,GBP,1007.87,277.78,730.09,2024-10-15 09:51:35
3291,ORD4291,98,25,20231207,20231219,2,Cancelled,Due on Receipt,EUR,4187.58,274.64,3912.94,2023-12-07 14:33:01
3292,ORD4292,141,12,20241222,20250105,2,Delivered,Due on Receipt,EUR,4579.02,386.64,4192.38,2024-12-22 11:05:33
3293,ORD4293,37,6,20240119,20240129,4,Cancelled,Due on Receipt,EUR,496.29,94.88,401.41,2024-01-19 11:19:45
3294,ORD4294,178,1,20230107,20230114,4,Delivered,Due on Receipt,USD,2449.48,3.06,2446.42,2023-01-07 16:35:58
3295,ORD4295,338,37,20240210,20240222,4,Shipped,Net 30,EUR,1797.87,188.94,1608.93,2024-02-10 14:45:26
3296,ORD4296,280,1,20250104,20250105,3,Delivered,Net 60,GBP,3093.35,411.60,2681.75,2025-01-04 16:17:47
3297,ORD4297,88,11,20241112,20241117,3,Delivered,Due on Receipt,EUR,594.03,408.57,185.46,2024-11-12 11:45:02
3298,ORD4298,180,19,20250426,20250429,1,Cancelled,Net 60,USD,3331.29,177.19,3154.10,2025-04-26 09:01:38
3299,ORD4299,176,7,20250528,20250531,2,Delivered,Due on Receipt,EUR,2069.32,177.74,1891.58,2025-05-28 17:00:54
3300,ORD4300,129,5,20240501,20240508,4,Shipped,Net 60,GBP,4426.22,452.80,3973.42,2024-05-01 10:15:16
3301,ORD4301,250,33,20230322,20230402,4,Pending,Net 30,GBP,1073.74,477.92,595.82,2023-03-22 18:11:13
3302,ORD4302,42,29,20251213,20251226,1,Delivered,Due on Receipt,USD,3148.23,362.74,2785.49,2025-12-13 11:22:55
3303,ORD4303,380,44,20231012,20231025,3,Cancelled,Net 30,USD,688.03,451.58,236.45,2023-10-12 15:47:20
3304,ORD4304,457,14,20230629,20230703,1,Pending,Due on Receipt,GBP,3071.00,476.99,2594.01,2023-06-29 11:06:57
3305,ORD4305,207,11,20230421,20230504,2,Pending,Net 30,EUR,2216.73,383.42,1833.31,2023-04-21 17:56:16
3306,ORD4306,417,35,20251109,20251121,1,Pending,Due on Receipt,EUR,191.69,135.14,56.55,2025-11-09 12:35:23
3307,ORD4307,470,3,20230519,20230527,2,Pending,Net 60,EUR,850.02,37.90,812.12,2023-05-19 12:01:34
3308,ORD4308,69,34,20250515,20250516,3,Shipped,Net 30,EUR,2180.60,275.08,1905.52,2025-05-15 16:28:41
3309,ORD4309,145,37,20230123,20230126,4,Delivered,Due on Receipt,USD,3357.23,481.32,2875.91,2023-01-23 12:12:41
3310,ORD4310,131,14,20240920,20240924,2,Pending,Net 30,USD,735.58,21.69,713.89,2024-09-20 13:04:55
3311,ORD4311,432,26,20230515,20230515,1,Delivered,Net 60,GBP,3182.13,55.26,3126.87,2023-05-15 09:15:21
3312,ORD4312,234,37,20230930,20230930,3,Shipped,Due on Receipt,EUR,3631.68,379.92,3251.76,2023-09-30 10:43:43
3313,ORD4313,306,23,20250808,20250810,4,Cancelled,Due on Receipt,GBP,3318.99,244.56,3074.43,2025-08-08 09:45:33
3314,ORD4314,464,30,20250517,20250524,4,Cancelled,Net 60,GBP,3704.19,458.91,3245.28,2025-05-17 09:13:32
3315,ORD4315,40,9,20230622,20230630,2,Shipped,Net 30,USD,4857.71,111.60,4746.11,2023-06-22 15:41:40
3316,ORD4316,260,31,20230321,20230325,2,Cancelled,Due on Receipt,EUR,1870.11,293.46,1576.65,2023-03-21 13:21:47
3317,ORD4317,331,48,20240402,20240406,4,Cancelled,Net 60,GBP,656.00,277.76,378.24,2024-04-02 18:01:31
3318,ORD4318,347,3,20230808,20230813,2,Shipped,Due on Receipt,EUR,4394.23,402.43,3991.80,2023-08-08 16:21:39
3319,ORD4319,393,35,20240503,20240513,3,Delivered,Due on Receipt,EUR,2017.36,70.10,1947.26,2024-05-03 13:57:17
3320,ORD4320,393,16,20250706,20250707,2,Delivered,Net 60,USD,3403.93,158.10,3245.83,2025-07-06 08:26:14
3321,ORD4321,5,9,20250816,20250826,1,Delivered,Net 30,EUR,466.05,165.50,300.55,2025-08-16 15:35:42
3322,ORD4322,352,23,20241214,20241225,3,Pending,Net 60,GBP,1749.22,109.52,1639.70,2024-12-14 13:17:18
3323,ORD4323,363,38,20250722,20250729,4,Shipped,Due on Receipt,GBP,3522.86,251.67,3271.19,2025-07-22 16:34:51
3324,ORD4324,460,47,20230805,20230817,2,Pending,Net 60,EUR,4632.45,370.13,4262.32,2023-08-05 15:49:08
3325,ORD4325,394,49,20251009,20251021,3,Pending,Due on Receipt,USD,4852.52,493.58,4358.94,2025-10-09 10:18:25
3326,ORD4326,188,43,20230201,20230215,4,Cancelled,Net 60,USD,4723.57,47.39,4676.18,2023-02-01 08:44:19
3327,ORD4327,42,34,20240610,20240614,4,Cancelled,Net 30,GBP,829.78,216.70,613.08,2024-06-10 12:19:52
3328,ORD4328,133,37,20250820,20250821,4,Cancelled,Net 30,EUR,663.40,7.84,655.56,2025-08-20 09:32:29
3329,ORD4329,125,11,20250806,20250818,3,Pending,Net 60,EUR,330.33,94.23,236.10,2025-08-06 12:14:50
3330,ORD4330,69,20,20250516,20250528,4,Delivered,Due on Receipt,GBP,2697.55,495.94,2201.61,2025-05-16 15:42:57
3331,ORD4331,31,49,20230427,20230501,2,Cancelled,Due on Receipt,GBP,4010.66,113.79,3896.87,2023-04-27 09:51:29
3332,ORD4332,450,48,20240618,20240624,2,Pending,Net 30,GBP,4223.26,80.42,4142.84,2024-06-18 15:01:18
3333,ORD4333,99,4,20251113,20251119,1,Delivered,Net 60,GBP,3862.24,144.21,3718.03,2025-11-13 10:15:05
3334,ORD4334,195,24,20251110,20251122,1,Cancelled,Net 30,EUR,711.02,231.86,479.16,2025-11-10 17:05:57
3335,ORD4335,126,18,20250731,20250804,2,Cancelled,Net 60,EUR,1069.27,421.44,647.83,2025-07-31 13:56:24
3336,ORD4336,498,45,20240306,20240312,3,Shipped,Net 30,EUR,776.55,45.70,730.85,2024-03-06 18:42:09
3337,ORD4337,421,22,20230812,20230822,3,Pending,Net 60,EUR,425.66,251.94,173.72,2023-08-12 08:40:08
3338,ORD4338,251,7,20250403,20250413,2,Shipped,Net 30,EUR,2956.98,26.38,2930.60,2025-04-03 08:23:55
3339,ORD4339,346,20,20231202,20231212,3,Delivered,Net 30,GBP,4336.59,392.09,3944.50,2023-12-02 15:41:15
3340,ORD4340,136,43,20241009,20241021,2,Delivered,Due on Receipt,GBP,2179.66,61.85,2117.81,2024-10-09 14:06:43
3341,ORD4341,293,46,20240707,20240718,3,Delivered,Net 60,EUR,794.18,396.05,398.13,2024-07-07 09:34:17
3342,ORD4342,225,49,20231112,20231118,3,Pending,Net 60,GBP,2696.84,359.92,2336.92,2023-11-12 17:23:03
3343,ORD4343,298,43,20230306,20230308,3,Shipped,Net 60,GBP,4015.45,66.78,3948.67,2023-03-06 13:35:23
3344,ORD4344,29,45,20241113,20241127,2,Cancelled,Net 60,EUR,3259.71,253.99,3005.72,2024-11-13 08:21:01
3345,ORD4345,447,32,20250712,20250724,1,Delivered,Net 30,USD,1137.91,129.62,1008.29,2025-07-12 12:58:08
3346,ORD4346,361,45,20251005,20251012,4,Delivered,Due on Receipt,EUR,2463.88,142.64,2321.24,2025-10-05 12:36:24
3347,ORD4347,18,20,20240801,20240813,4,Shipped,Net 60,USD,359.06,156.11,202.95,2024-08-01 14:36:34
3348,ORD4348,280,28,20250725,20250730,2,Shipped,Due on Receipt,USD,4050.51,401.16,3649.35,2025-07-25 15:29:37
3349,ORD4349,463,42,20250216,20250216,3,Delivered,Net 30,USD,2955.77,69.86,2885.91,2025-02-16 08:56:54
3350,ORD4350,81,24,20241226,20250106,3,Pending,Due on Receipt,GBP,1070.77,217.53,853.24,2024-12-26 09:48:27
3351,ORD4351,438,15,20240601,20240608,2,Pending,Due on Receipt,USD,252.30,142.21,110.09,2024-06-01 14:08:23
3352,ORD4352,152,13,20250318,20250330,1,Shipped,Due on Receipt,GBP,378.18,49.80,328.38,2025-03-18 08:41:52
3353,ORD4353,355,50,20240519,20240529,3,Shipped,Net 60,GBP,3209.64,254.26,2955.38,2024-05-19 16:16:17
3354,ORD4354,294,23,20240512,20240518,2,Cancelled,Due on Receipt,USD,544.95,425.58,119.37,2024-05-12 17:58:16
3355,ORD4355,173,20,20241226,20250108,3,Shipped,Due on Receipt,EUR,2336.45,253.54,2082.91,2024-12-26 09:11:28
3356,ORD4356,253,46,20231022,20231029,3,Delivered,Net 30,EUR,3673.80,264.54,3409.26,2023-10-22 10:54:09
3357,ORD4357,110,39,20250318,20250331,2,Cancelled,Net 60,GBP,3361.74,64.67,3297.07,2025-03-18 14:06:29
3358,ORD4358,16,50,20230324,20230328,3,Pending,Net 30,GBP,3669.16,194.72,3474.44,2023-03-24 18:23:06
3359,ORD4359,194,15,20230909,20230909,1,Shipped,Net 30,USD,1816.05,468.86,1347.19,2023-09-09 10:34:45
3360,ORD4360,397,42,20241124,20241203,3,Cancelled,Net 60,USD,1846.89,396.57,1450.32,2024-11-24 16:45:08
3361,ORD4361,247,18,20240227,20240307,2,Shipped,Due on Receipt,USD,1129.96,349.61,780.35,2024-02-27 11:58:48
3362,ORD4362,100,47,20250621,20250629,2,Delivered,Net 30,EUR,4820.61,303.96,4516.65,2025-06-21 17:11:05
3363,ORD4363,7,9,20230103,20230110,4,Delivered,Due on Receipt,GBP,2261.01,82.57,2178.44,2023-01-03 12:12:57
3364,ORD4364,198,37,20241204,20241207,4,Pending,Net 30,USD,4385.47,34.14,4351.33,2024-12-04 13:30:15
3365,ORD4365,93,1,20230515,20230523,2,Cancelled,Due on Receipt,EUR,2320.56,15.16,2305.40,2023-05-15 17:23:03
3366,ORD4366,431,15,20250709,20250722,4,Shipped,Net 60,EUR,4165.05,113.87,4051.18,2025-07-09 10:39:30
3367,ORD4367,380,20,20230416,20230430,3,Delivered,Due on Receipt,GBP,4895.65,79.95,4815.70,2023-04-16 15:42:58
3368,ORD4368,425,45,20251212,20251214,1,Cancelled,Net 30,EUR,2118.68,358.09,1760.59,2025-12-12 08:38:03
3369,ORD4369,15,36,20230624,20230707,4,Delivered,Net 60,EUR,867.45,376.59,490.86,2023-06-24 16:37:54
3370,ORD4370,126,39,20250426,20250508,3,Cancelled,Net 60,EUR,285.23,66.91,218.32,2025-04-26 09:52:20
3371,ORD4371,236,24,20230302,20230305,4,Pending,Net 60,EUR,920.01,6.88,913.13,2023-03-02 16:33:34
3372,ORD4372,454,39,20230518,20230525,3,Pending,Net 30,USD,1747.48,84.65,1662.83,2023-05-18 12:07:14
3373,ORD4373,263,41,20251007,20251017,4,Delivered,Net 30,GBP,1812.79,350.33,1462.46,2025-10-07 15:20:21
3374,ORD4374,174,37,20240913,20240918,1,Shipped,Net 60,USD,311.16,192.49,118.67,2024-09-13 15:11:57
3375,ORD4375,319,19,20230920,20230927,4,Pending,Net 60,GBP,972.11,214.62,757.49,2023-09-20 13:06:34
3376,ORD4376,69,3,20240407,20240417,3,Delivered,Net 60,EUR,2811.87,382.72,2429.15,2024-04-07 13:58:02
3377,ORD4377,55,32,20240618,20240628,4,Delivered,Net 30,USD,1047.56,147.95,899.61,2024-06-18 11:54:36
3378,ORD4378,402,46,20250708,20250712,4,Cancelled,Due on Receipt,GBP,4846.40,220.81,4625.59,2025-07-08 18:35:43
3379,ORD4379,377,45,20251227,20251231,3,Cancelled,Net 60,GBP,2287.94,310.30,1977.64,2025-12-27 09:03:25
3380,ORD4380,78,28,20230707,20230715,3,Delivered,Net 30,USD,2293.24,118.08,2175.16,2023-07-07 17:28:34
3381,ORD4381,243,4,20231124,20231128,1,Delivered,Net 60,GBP,2917.46,439.41,2478.05,2023-11-24 09:27:47
3382,ORD4382,344,39,20240613,20240616,2,Pending,Net 60,EUR,4934.17,219.27,4714.90,2024-06-13 08:17:28
3383,ORD4383,248,41,20250307,20250312,2,Shipped,Net 60,GBP,434.53,221.16,213.37,2025-03-07 15:23:25
3384,ORD4384,463,38,20230413,20230426,2,Shipped,Net 60,EUR,4856.74,388.72,4468.02,2023-04-13 11:42:46
3385,ORD4385,494,22,20230830,20230901,4,Shipped,Net 30,EUR,1884.61,445.51,1439.10,2023-08-30 10:04:09
3386,ORD4386,283,50,20250726,20250805,3,Shipped,Net 30,GBP,2579.14,288.05,2291.09,2025-07-26 17:07:23
3387,ORD4387,157,12,20250306,20250312,3,Delivered,Net 60,GBP,196.63,114.11,82.52,2025-03-06 08:56:55
3388,ORD4388,109,27,20240225,20240225,1,Shipped,Due on Receipt,USD,1090.70,455.02,635.68,2024-02-25 09:52:58
3389,ORD4389,174,42,20230914,20230923,2,Cancelled,Due on Receipt,USD,2626.36,216.84,2409.52,2023-09-14 16:17:39
3390,ORD4390,418,2,20230331,20230406,4,Delivered,Net 30,EUR,315.49,157.34,158.15,2023-03-31 14:06:53
3391,ORD4391,447,29,20230415,20230427,1,Delivered,Net 30,USD,1461.12,295.63,1165.49,2023-04-15 18:31:19
3392,ORD4392,287,29,20250220,20250223,1,Pending,Net 60,USD,2568.30,351.27,2217.03,2025-02-20 14:11:55
3393,ORD4393,363,32,20230113,20230124,3,Pending,Due on Receipt,EUR,1692.67,486.12,1206.55,2023-01-13 16:27:27
3394,ORD4394,149,49,20240921,20240922,4,Pending,Net 60,EUR,1442.86,244.52,1198.34,2024-09-21 13:56:14
3395,ORD4395,372,47,20231221,20231227,4,Shipped,Net 30,EUR,1115.48,129.12,986.36,2023-12-21 17:11:05
3396,ORD4396,366,15,20230909,20230914,2,Pending,Net 30,EUR,2859.62,11.91,2847.71,2023-09-09 15:44:52
3397,ORD4397,339,45,20240815,20240826,1,Cancelled,Net 30,USD,1438.21,255.73,1182.48,2024-08-15 13:26:29
3398,ORD4398,425,43,20230815,20230826,3,Delivered,Net 60,USD,4758.01,324.95,4433.06,2023-08-15 14:24:00
3399,ORD4399,281,38,20230623,20230707,2,Cancelled,Net 60,GBP,583.78,342.81,240.97,2023-06-23 12:23:28
3400,ORD4400,485,29,20250201,20250214,4,Cancelled,Net 60,EUR,2421.79,216.51,2205.28,2025-02-01 14:55:16
3401,ORD4401,288,23,20230118,20230126,2,Cancelled,Net 60,USD,3388.95,464.16,2924.79,2023-01-18 18:08:37
3402,ORD4402,451,21,20230525,20230601,2,Cancelled,Due on Receipt,EUR,1882.41,143.76,1738.65,2023-05-25 17:34:33
3403,ORD4403,304,36,20231022,20231029,4,Cancelled,Net 30,GBP,1866.90,370.20,1496.70,2023-10-22 10:10:00
3404,ORD4404,359,36,20230325,20230331,3,Shipped,Due on Receipt,GBP,4463.01,85.08,4377.93,2023-03-25 16:29:50
3405,ORD4405,222,44,20230313,20230313,3,Cancelled,Net 30,GBP,1961.53,239.48,1722.05,2023-03-13 12:26:55
3406,ORD4406,20,16,20230629,20230703,2,Shipped,Net 30,EUR,1311.14,96.99,1214.15,2023-06-29 16:44:12
3407,ORD4407,460,6,20230818,20230830,1,Delivered,Due on Receipt,GBP,4357.39,131.42,4225.97,2023-08-18 08:25:22
3408,ORD4408,166,22,20241016,20241021,4,Pending,Net 60,EUR,753.81,144.77,609.04,2024-10-16 10:36:25
