line_item_id,order_id,product_id,line_number,quantity,unit_price,discount_pct,discount_amount,line_total,created_at
1793,1663,105,5,19,885.92,0.10,1683.25,15149.23,2024-11-13 00:00:00
1794,1664,175,2,2,1094.79,0.07,153.27,2036.31,2023-10-11 00:00:00
1795,1664,175,3,13,479.44,0.05,311.64,5921.08,2024-05-02 00:00:00
1796,1665,81,4,11,1215.20,0.09,1203.05,12164.15,2025-07-11 00:00:00
1797,1667,40,3,9,895.41,0.02,161.17,7897.52,2023-10-14 00:00:00
1798,1668,33,1,8,409.08,0.15,490.90,2781.74,2024-08-21 00:00:00
1799,1669,109,1,20,501.31,0.01,100.26,9925.94,2024-05-12 00:00:00
1800,1669,182,5,12,477.81,0.10,573.37,5160.35,2025-07-13 00:00:00
1801,1670,11,2,5,64.75,0.12,38.85,284.90,2025-08-21 00:00:00
1802,1673,65,2,3,299.90,0.29,260.91,638.79,2024-06-27 00:00:00
1803,1675,93,2,19,418.40,0.14,1112.94,6836.66,2025-03-13 00:00:00
1804,1676,29,4,6,170.58,0.17,173.99,849.49,2023-07-10 00:00:00
1805,1676,163,5,5,721.64,0.22,793.80,2814.40,2023-01-30 00:00:00
1806,1677,108,1,11,54.20,0.22,131.16,465.04,2023-07-31 00:00:00
1807,1677,40,2,6,1305.26,0.27,2114.52,5717.04,2024-04-30 00:00:00
1808,1678,168,2,1,553.37,0.09,49.80,503.57,2025-05-08 00:00:00
1809,1679,143,1,12,380.02,0.00,0.00,4560.24,2024-06-09 00:00:00
1810,1679,95,3,12,492.52,0.28,1654.87,4255.37,2024-11-12 00:00:00
1811,1680,14,5,5,1454.59,0.06,436.38,6836.57,2024-11-12 00:00:00
1812,1681,110,5,1,754.59,0.15,113.19,641.40,2024-09-30 00:00:00
1813,1682,56,4,8,972.79,0.15,1167.35,6614.97,2024-01-28 00:00:00
1814,1683,148,4,20,101.96,0.20,407.84,1631.36,2025-04-21 00:00:00
1815,1684,10,1,1,784.13,0.21,164.67,619.46,2024-05-15 00:00:00
1816,1685,103,3,19,571.77,0.20,2172.73,8690.90,2023-10-19 00:00:00
1817,1685,109,4,19,35.88,0.28,190.88,490.84,2024-01-12 00:00:00
1818,1686,39,5,2,850.71,0.11,187.16,1514.26,2024-11-21 00:00:00
1819,1687,174,3,1,606.61,0.14,84.93,521.68,2023-03-18 00:00:00
1820,1687,111,4,15,45.40,0.22,149.82,531.18,2024-11-28 00:00:00
1821,1688,174,1,4,267.24,0.02,21.38,1047.58,2024-03-03 00:00:00
1822,1688,65,2,10,921.29,0.14,1289.81,7923.09,2025-09-01 00:00:00
1823,1690,42,3,4,579.76,0.22,510.19,1808.85,2024-02-01 00:00:00
1824,1690,176,5,8,1134.81,0.25,2269.62,6808.86,2023-05-29 00:00:00
1825,1691,190,5,20,244.75,0.28,1370.60,3524.40,2023-10-28 00:00:00
1826,1693,29,1,1,1276.65,0.07,89.37,1187.28,2025-09-10 00:00:00
1827,1698,22,2,6,268.27,0.13,209.25,1400.37,2023-04-24 00:00:00
1828,1698,144,3,5,1327.85,0.15,995.89,5643.36,2025-08-06 00:00:00
1829,1698,114,5,9,280.93,0.23,581.53,1946.84,2024-10-08 00:00:00
1830,1699,74,5,20,843.89,0.15,2531.67,14346.13,2025-06-30 00:00:00
1831,1700,43,4,18,1400.96,0.02,504.35,24712.93,2024-02-01 00:00:00
1832,1701,39,1,6,1042.52,0.16,1000.82,5254.30,2023-02-22 00:00:00
1833,1701,21,5,6,637.87,0.17,650.63,3176.59,2023-04-19 00:00:00
1834,1702,75,1,9,629.78,0.13,736.84,4931.18,2025-10-27 00:00:00
1835,1702,149,5,11,214.66,0.26,613.93,1747.33,2025-10-02 00:00:00
1836,1703,105,3,1,1268.52,0.13,164.91,1103.61,2023-02-09 00:00:00
1837,1703,166,4,14,1330.31,0.29,5401.06,13223.28,2025-06-20 00:00:00
1838,1704,40,2,9,1376.06,0.30,3715.36,8669.18,2023-12-29 00:00:00
1839,1705,93,1,15,334.10,0.17,851.96,4159.54,2024-05-28 00:00:00
1840,1706,121,3,16,825.71,0.16,2113.82,11097.54,2023-01-29 00:00:00
1841,1706,114,4,1,1217.59,0.21,255.69,961.90,2024-07-12 00:00:00
1842,1707,107,1,11,723.04,0.14,1113.48,6839.96,2023-04-19 00:00:00
1843,1710,112,5,3,222.00,0.18,119.88,546.12,2025-10-21 00:00:00
1844,1711,156,1,15,1430.71,0.05,1073.03,20387.62,2024-09-19 00:00:00
1845,1713,40,2,13,788.45,0.24,2459.96,7789.89,2023-10-07 00:00:00
1846,1713,132,3,5,1341.44,0.21,1408.51,5298.69,2023-05-26 00:00:00
1847,1714,182,2,13,393.16,0.13,664.44,4446.64,2023-01-03 00:00:00
1848,1714,88,3,7,1299.87,0.02,181.98,8917.11,2025-11-22 00:00:00
1849,1716,109,1,2,508.69,0.22,223.82,793.56,2025-03-25 00:00:00
1850,1717,139,2,17,25.76,0.06,26.28,411.64,2025-04-02 00:00:00
1851,1718,97,4,10,1499.19,0.29,4347.65,10644.25,2025-01-23 00:00:00
1852,1718,163,5,3,225.07,0.17,114.79,560.42,2024-01-26 00:00:00
1853,1719,32,3,6,1143.84,0.30,2058.91,4804.13,2023-10-01 00:00:00
1854,1720,143,4,12,364.95,0.11,481.73,3897.67,2024-07-07 00:00:00
1855,1721,22,1,13,1189.79,0.03,464.02,15003.25,2023-06-25 00:00:00
1856,1723,158,3,18,1024.56,0.17,3135.15,15306.93,2025-12-05 00:00:00
1857,1725,113,2,1,1397.13,0.04,55.89,1341.24,2023-01-03 00:00:00
1858,1725,178,3,17,1171.37,0.21,4181.79,15731.50,2025-09-22 00:00:00
1859,1725,27,5,12,264.12,0.14,443.72,2725.72,2023-07-31 00:00:00
1860,1727,186,4,2,712.23,0.09,128.20,1296.26,2024-08-06 00:00:00
1861,1729,58,4,8,642.73,0.16,822.69,4319.15,2025-02-02 00:00:00
1862,1729,188,5,15,899.68,0.14,1889.33,11605.87,2023-11-07 00:00:00
1863,1731,166,3,10,624.30,0.20,1248.60,4994.40,2024-11-01 00:00:00
1864,1732,18,2,3,62.13,0.25,46.60,139.79,2023-01-02 00:00:00
1865,1733,14,1,16,85.98,0.03,41.27,1334.41,2025-01-11 00:00:00
1866,1733,8,4,6,27.61,0.01,1.66,164.00,2024-12-13 00:00:00
1867,1734,171,4,10,852.37,0.05,426.19,8097.51,2024-04-15 00:00:00
1868,1735,181,2,20,271.68,0.02,108.67,5324.93,2023-12-19 00:00:00
1869,1735,159,5,16,553.07,0.19,1681.33,7167.79,2025-08-27 00:00:00
1870,1736,69,4,15,1014.91,0.20,3044.73,12178.92,2024-11-14 00:00:00
1871,1737,164,1,8,1303.55,0.13,1355.69,9072.71,2025-07-13 00:00:00
1872,1737,192,5,10,389.06,0.23,894.84,2995.76,2024-12-10 00:00:00
1873,1738,39,1,13,998.03,0.20,2594.88,10379.51,2024-06-12 00:00:00
1874,1738,172,3,6,93.67,0.03,16.86,545.16,2024-08-05 00:00:00
1875,1739,29,3,12,1170.05,0.06,842.44,13198.16,2024-08-20 00:00:00
1876,1739,11,5,12,148.44,0.27,480.95,1300.33,2024-01-20 00:00:00
1877,1741,62,4,15,1406.77,0.29,6119.45,14982.10,2024-04-15 00:00:00
1878,1741,114,5,14,1196.37,0.12,2009.90,14739.28,2025-07-05 00:00:00
1879,1742,98,1,18,181.67,0.20,654.01,2616.05,2025-02-10 00:00:00
1880,1743,197,2,1,1257.85,0.10,125.78,1132.07,2025-10-13 00:00:00
1881,1743,197,4,3,1214.42,0.14,510.06,3133.20,2023-04-06 00:00:00
1882,1744,93,1,17,454.43,0.22,1699.57,6025.74,2025-11-23 00:00:00
1883,1744,131,2,3,419.80,0.18,226.69,1032.71,2023-03-13 00:00:00
1884,1744,132,4,2,325.04,0.25,162.52,487.56,2024-11-22 00:00:00
1885,1745,129,5,13,264.66,0.22,756.93,2683.65,2024-12-29 00:00:00
1886,1747,114,1,9,405.64,0.01,36.51,3614.25,2025-06-13 00:00:00
1887,1747,54,4,6,395.07,0.23,545.20,1825.22,2024-10-11 00:00:00
1888,1748,38,1,15,1107.59,0.03,498.42,16115.43,2023-08-27 00:00:00
1889,1748,24,2,2,1367.46,0.16,437.59,2297.33,2023-05-26 00:00:00
1890,1749,137,2,9,621.43,0.13,727.07,4865.80,2025-11-13 00:00:00
1891,1750,157,2,18,1005.78,0.22,3982.89,14121.15,2024-03-31 00:00:00
1892,1750,43,3,3,371.72,0.25,278.79,836.37,2025-04-23 00:00:00
1893,1751,31,2,17,1002.35,0.02,340.80,16699.15,2025-07-18 00:00:00
1894,1751,186,4,7,979.74,0.21,1440.22,5417.96,2025-12-25 00:00:00
1895,1753,3,2,2,1328.28,0.04,106.26,2550.30,2025-05-07 00:00:00
1896,1753,68,3,5,525.79,0.29,762.40,1866.55,2025-10-11 00:00:00
1897,1753,170,4,5,22.89,0.26,29.76,84.69,2024-08-30 00:00:00
1898,1754,140,2,6,1235.73,0.16,1186.30,6228.08,2025-09-18 00:00:00
1899,1754,141,5,4,1080.21,0.04,172.83,4148.01,2023-05-12 00:00:00
1900,1755,195,2,10,711.02,0.20,1422.04,5688.16,2024-07-27 00:00:00
1901,1755,115,5,10,586.03,0.09,527.43,5332.87,2024-05-22 00:00:00
1902,1756,117,1,4,727.85,0.16,465.82,2445.58,2024-05-31 00:00:00
1903,1756,175,2,16,1480.13,0.26,6157.34,17524.74,2023-06-15 00:00:00
1904,1757,68,2,14,127.00,0.05,88.90,1689.10,2024-11-19 00:00:00
1905,1758,138,1,2,1214.92,0.10,242.98,2186.86,2023-10-23 00:00:00
1906,1759,160,2,6,641.50,0.26,1000.74,2848.26,2025-05-26 00:00:00
1907,1759,159,4,17,782.52,0.19,2527.54,10775.30,2025-12-10 00:00:00
1908,1760,119,1,16,502.66,0.08,643.40,7399.16,2025-11-16 00:00:00
1909,1760,67,2,15,1140.15,0.29,4959.65,12142.60,2024-04-27 00:00:00
1910,1760,72,3,1,182.16,0.18,32.79,149.37,2023-10-06 00:00:00
1911,1761,185,5,19,1486.78,0.30,8474.65,19774.17,2025-05-01 00:00:00
1912,1762,1,3,11,1444.22,0.13,2065.23,13821.19,2025-07-18 00:00:00
1913,1762,86,4,3,1481.93,0.17,755.78,3690.01,2024-05-29 00:00:00
1914,1763,97,5,8,778.74,0.01,62.30,6167.62,2023-11-10 00:00:00
1915,1764,72,4,17,436.65,0.09,668.07,6754.98,2024-05-11 00:00:00
1916,1766,109,1,12,616.61,0.28,2071.81,5327.51,2023-05-24 00:00:00
1917,1766,93,4,14,836.03,0.12,1404.53,10299.89,2023-09-28 00:00:00
1918,1767,180,1,8,1303.04,0.02,208.49,10215.83,2025-08-11 00:00:00
1919,1767,8,2,14,509.58,0.08,570.73,6563.39,2023-03-03 00:00:00
1920,1767,81,5,8,162.19,0.01,12.98,1284.54,2023-09-25 00:00:00
1921,1768,116,1,10,369.50,0.02,73.90,3621.10,2025-06-20 00:00:00
1922,1768,173,5,6,1214.56,0.27,1967.59,5319.77,2025-10-04 00:00:00
1923,1769,18,3,18,626.65,0.19,2143.14,9136.56,2024-08-05 00:00:00
1924,1770,77,1,15,1309.59,0.11,2160.82,17483.03,2024-01-21 00:00:00
1925,1771,17,1,4,203.79,0.02,16.30,798.86,2023-01-30 00:00:00
1926,1771,126,4,18,1272.68,0.17,3894.40,19013.84,2025-09-26 00:00:00
1927,1772,139,4,2,1360.19,0.12,326.45,2393.93,2024-10-15 00:00:00
1928,1772,179,5,10,526.61,0.26,1369.19,3896.91,2024-11-09 00:00:00
1929,1776,132,4,13,571.30,0.11,816.96,6609.94,2024-10-29 00:00:00
1930,1777,182,1,10,129.06,0.28,361.37,929.23,2023-12-05 00:00:00
1931,1777,161,4,18,1024.19,0.05,921.77,17513.65,2023-10-13 00:00:00
1932,1777,20,5,6,1373.16,0.16,1318.23,6920.73,2025-02-19 00:00:00
1933,1778,111,1,19,71.84,0.28,382.19,982.77,2024-07-12 00:00:00
1934,1779,100,1,19,1384.29,0.18,4734.27,21567.24,2024-09-27 00:00:00
1935,1781,45,5,18,757.24,0.05,681.52,12948.80,2025-12-26 00:00:00
1936,1782,74,2,15,1326.31,0.10,1989.47,17905.18,2023-04-02 00:00:00
1937,1782,63,5,3,1008.07,0.25,756.05,2268.16,2023-12-10 00:00:00
1938,1783,158,4,18,837.68,0.27,4071.12,11007.12,2023-07-06 00:00:00
1939,1784,188,5,6,322.32,0.05,96.70,1837.22,2023-02-04 00:00:00
1940,1785,54,4,14,1417.52,0.16,3175.24,16670.04,2024-08-23 00:00:00
1941,1786,33,2,15,1394.91,0.22,4603.20,16320.45,2025-03-08 00:00:00
1942,1786,35,3,14,1417.66,0.21,4167.92,15679.32,2024-11-23 00:00:00
1943,1788,48,3,16,224.60,0.14,503.10,3090.50,2025-02-14 00:00:00
1944,1789,8,1,8,232.82,0.15,279.38,1583.18,2025-09-16 00:00:00
1945,1789,115,2,18,347.48,0.08,500.37,5754.27,2023-06-13 00:00:00
1946,1790,191,1,1,615.98,0.20,123.20,492.78,2024-04-11 00:00:00
1947,1790,57,2,9,960.21,0.10,864.19,7777.70,2025-01-24 00:00:00
1948,1790,123,5,8,519.76,0.13,540.55,3617.53,2024-01-31 00:00:00
1949,1792,167,2,5,1289.58,0.26,1676.45,4771.45,2025-07-16 00:00:00
1950,1792,128,4,2,93.34,0.10,18.67,168.01,2024-11-26 00:00:00
1951,1798,136,1,12,1061.52,0.14,1783.35,10954.89,2023-05-05 00:00:00
1952,1801,33,2,15,338.73,0.19,965.38,4115.57,2023-09-17 00:00:00
1953,1801,44,5,18,523.14,0.28,2636.63,6779.89,2025-07-06 00:00:00
1954,1803,6,1,10,1066.69,0.24,2560.06,8106.84,2023-03-27 00:00:00
1955,1805,196,1,5,503.29,0.10,251.64,2264.81,2025-04-20 00:00:00
1956,1805,134,2,20,1092.40,0.21,4588.08,17259.92,2024-04-01 00:00:00
1957,1806,149,1,15,1339.64,0.29,5827.43,14267.17,2023-03-21 00:00:00
1958,1806,76,2,4,164.96,0.14,92.38,567.46,2023-05-22 00:00:00
1959,1808,93,1,19,637.78,0.24,2908.28,9209.54,2024-08-07 00:00:00
1960,1809,103,4,15,356.94,0.12,642.49,4711.61,2024-12-04 00:00:00
1961,1810,98,1,20,25.14,0.29,145.81,356.99,2024-07-24 00:00:00
1962,1810,132,2,9,1121.73,0.13,1312.42,8783.15,2024-04-12 00:00:00
1963,1810,54,3,6,1070.40,0.19,1220.26,5202.14,2023-05-25 00:00:00
1964,1812,177,1,6,432.30,0.18,466.88,2126.92,2024-12-22 00:00:00
1965,1813,137,1,15,1377.85,0.13,2686.81,17980.94,2023-01-22 00:00:00
1966,1814,169,3,14,1337.84,0.07,1311.08,17418.68,2024-06-20 00:00:00
1967,1816,81,2,19,1262.05,0.20,4795.79,19183.16,2024-07-25 00:00:00
1968,1817,41,4,14,419.13,0.15,880.17,4987.65,2023-02-19 00:00:00
1969,1817,163,5,18,896.01,0.06,967.69,15160.49,2023-06-24 00:00:00
1970,1818,33,1,2,345.83,0.29,200.58,491.08,2025-11-13 00:00:00
1971,1818,8,4,4,369.57,0.28,413.92,1064.36,2025-10-18 00:00:00
1972,1818,24,5,13,224.23,0.07,204.05,2710.94,2024-12-29 00:00:00
1973,1820,109,4,18,940.59,0.10,1693.06,15237.56,2023-06-05 00:00:00
1974,1821,10,4,18,1013.75,0.28,5109.30,13138.20,2025-01-19 00:00:00
1975,1822,56,2,7,690.98,0.25,1209.21,3627.65,2024-02-09 00:00:00
1976,1822,84,3,13,692.99,0.04,360.35,8648.52,2025-07-10 00:00:00
1977,1822,126,5,6,772.13,0.14,648.59,3984.19,2024-10-14 00:00:00
1978,1823,98,2,12,916.15,0.20,2198.76,8795.04,2025-01-23 00:00:00
1979,1824,119,3,19,1005.00,0.09,1718.55,17376.45,2025-10-10 00:00:00
1980,1825,88,1,19,521.46,0.17,1684.32,8223.42,2025-01-23 00:00:00
1981,1826,7,2,11,493.07,0.19,1030.52,4393.25,2025-03-03 00:00:00
1982,1826,35,3,19,1068.01,0.02,405.84,19886.35,2023-08-23 00:00:00
1983,1827,77,2,17,553.18,0.27,2539.10,6864.96,2024-08-09 00:00:00
1984,1828,20,1,18,344.14,0.10,619.45,5575.07,2023-11-25 00:00:00
1985,1828,177,4,11,205.16,0.26,586.76,1670.00,2025-01-21 00:00:00
1986,1828,37,5,2,1414.18,0.27,763.66,2064.70,2025-12-20 00:00:00
1987,1830,166,3,17,254.40,0.23,994.70,3330.10,2025-03-18 00:00:00
1988,1832,167,2,11,153.46,0.02,33.76,1654.30,2024-01-14 00:00:00
1989,1832,24,5,10,1250.02,0.11,1375.02,11125.18,2024-08-27 00:00:00
1990,1833,182,1,10,486.31,0.02,97.26,4765.84,2024-02-23 00:00:00
1991,1833,11,3,5,715.64,0.12,429.38,3148.82,2024-06-20 00:00:00
1992,1834,119,1,7,48.32,0.22,74.41,263.83,2023-10-17 00:00:00
1993,1835,77,4,2,290.94,0.22,128.01,453.87,2024-05-10 00:00:00
1994,1836,45,5,3,1180.80,0.22,779.33,2763.07,2024-08-05 00:00:00
1995,1837,74,5,1,1107.81,0.05,55.39,1052.42,2024-02-15 00:00:00
1996,1838,198,1,14,357.99,0.19,952.25,4059.61,2023-02-15 00:00:00
1997,1839,148,1,9,144.48,0.24,312.08,988.24,2023-07-01 00:00:00
1998,1842,142,1,2,548.93,0.25,274.46,823.40,2023-12-04 00:00:00
1999,1842,91,3,16,861.79,0.17,2344.07,11444.57,2023-05-06 00:00:00
2000,1843,182,4,1,430.65,0.25,107.66,322.99,2024-06-01 00:00:00
2001,1844,23,2,5,1202.71,0.20,1202.71,4810.84,2023-11-12 00:00:00
2002,1844,84,4,10,615.89,0.03,184.77,5974.13,2023-06-28 00:00:00
2003,1844,30,5,7,1201.88,0.22,1850.90,6562.26,2024-04-22 00:00:00
2004,1847,68,3,17,1067.98,0.14,2541.79,15613.87,2024-02-18 00:00:00
2005,1847,55,4,20,1153.03,0.19,4381.51,18679.09,2023-12-27 00:00:00
2006,1848,119,2,14,824.83,0.03,346.43,11201.19,2025-10-07 00:00:00
2007,1848,62,5,10,1230.89,0.03,369.27,11939.63,2023-08-27 00:00:00
2008,1849,39,1,1,1162.18,0.19,220.81,941.37,2024-02-22 00:00:00
2009,1849,129,2,3,1490.96,0.01,44.73,4428.15,2024-08-16 00:00:00
2010,1849,152,4,10,845.12,0.05,422.56,8028.64,2025-12-12 00:00:00
2011,1851,155,3,2,838.53,0.19,318.64,1358.42,2023-05-24 00:00:00
2012,1851,149,4,13,1019.37,0.09,1192.66,12059.15,2025-01-08 00:00:00
2013,1853,41,2,7,184.36,0.17,219.39,1071.13,2023-03-15 00:00:00
2014,1854,132,4,5,114.45,0.07,40.06,532.19,2024-10-19 00:00:00
2015,1855,101,4,18,1093.32,0.21,4132.75,15547.01,2023-07-12 00:00:00
2016,1855,114,5,5,357.92,0.13,232.65,1556.95,2025-03-27 00:00:00
2017,1856,126,3,2,1487.63,0.29,862.83,2112.43,2023-05-22 00:00:00
2018,1857,124,4,3,26.90,0.20,16.14,64.56,2023-07-08 00:00:00
2019,1858,159,1,4,1332.91,0.24,1279.59,4052.05,2025-09-08 00:00:00
2020,1858,75,2,2,488.38,0.26,253.96,722.80,2023-08-18 00:00:00
2021,1858,62,4,7,1174.77,0.01,82.23,8141.16,2024-05-24 00:00:00
2022,1859,70,1,9,892.73,0.13,1044.49,6990.08,2025-10-06 00:00:00
2023,1859,20,4,9,1342.61,0.14,1691.69,10391.80,2025-03-11 00:00:00
2024,1861,89,4,2,1241.30,0.15,372.39,2110.21,2024-12-11 00:00:00
2025,1863,193,1,5,543.58,0.26,706.65,2011.25,2025-07-29 00:00:00
2026,1865,39,3,8,122.11,0.11,107.46,869.42,2024-03-03 00:00:00
2027,1866,31,3,13,48.89,0.06,38.13,597.44,2025-10-15 00:00:00
2028,1868,165,1,17,1094.85,0.03,558.37,18054.08,2023-04-23 00:00:00
2029,1868,81,3,15,1465.07,0.29,6373.05,15603.00,2024-01-20 00:00:00
2030,1869,195,1,19,921.96,0.26,4554.48,12962.76,2024-02-26 00:00:00
2031,1869,16,3,14,604.42,0.14,1184.66,7277.22,2023-01-28 00:00:00
2032,1869,89,5,20,915.23,0.12,2196.55,16108.05,2025-03-23 00:00:00
2033,1870,102,1,20,375.89,0.21,1578.74,5939.06,2024-05-22 00:00:00
2034,1871,56,4,15,98.31,0.15,221.20,1253.45,2024-10-13 00:00:00
2035,1872,134,2,1,1174.21,0.17,199.62,974.59,2023-05-15 00:00:00
2036,1872,71,3,2,843.56,0.06,101.23,1585.89,2024-01-09 00:00:00
2037,1875,56,5,10,331.08,0.01,33.11,3277.69,2025-04-11 00:00:00
2038,1876,87,1,18,1169.69,0.09,1894.90,19159.52,2025-12-13 00:00:00
2039,1878,142,2,7,938.35,0.20,1313.69,5254.76,2024-05-13 00:00:00
2040,1878,120,4,11,903.67,0.00,0.00,9940.37,2025-10-06 00:00:00
2041,1879,48,2,5,791.65,0.27,1068.73,2889.52,2023-10-17 00:00:00
2042,1880,176,3,12,830.11,0.10,996.13,8965.19,2024-07-15 00:00:00
2043,1881,92,2,11,1498.41,0.03,494.48,15988.03,2023-08-23 00:00:00
2044,1881,148,5,14,1174.77,0.29,4769.57,11677.21,2024-09-28 00:00:00
2045,1886,133,1,6,1169.65,0.07,491.25,6526.65,2025-10-12 00:00:00
2046,1886,139,3,18,1364.22,0.16,3928.95,20627.01,2025-09-28 00:00:00
2047,1887,51,4,13,1318.27,0.25,4284.38,12853.13,2024-01-30 00:00:00
2048,1887,38,5,8,802.51,0.01,64.20,6355.88,2024-04-27 00:00:00
2049,1888,106,4,9,664.07,0.16,956.26,5020.37,2025-04-26 00:00:00
2050,1889,108,2,9,780.72,0.22,1545.83,5480.65,2024-06-28 00:00:00
2051,1890,26,3,13,354.02,0.23,1058.52,3543.74,2023-09-24 00:00:00
2052,1890,10,5,13,349.70,0.14,636.45,3909.65,2024-12-07 00:00:00
2053,1892,44,4,19,668.97,0.12,1525.25,11185.18,2023-09-07 00:00:00
2054,1893,67,3,12,774.94,0.00,0.00,9299.28,2023-07-31 00:00:00
2055,1894,29,4,9,387.06,0.02,69.67,3413.87,2025-06-18 00:00:00
2056,1895,46,4,18,177.98,0.09,288.33,2915.31,2024-03-14 00:00:00
2057,1895,180,5,13,1338.53,0.02,348.02,17052.87,2025-02-19 00:00:00
2058,1896,31,1,4,467.30,0.28,523.38,1345.82,2024-02-11 00:00:00
2059,1896,97,3,3,143.10,0.18,77.27,352.03,2025-03-29 00:00:00
2060,1896,192,4,1,1176.21,0.10,117.62,1058.59,2024-07-06 00:00:00
2061,1897,98,3,12,1365.55,0.05,819.33,15567.27,2025-03-26 00:00:00
2062,1898,129,4,8,575.86,0.23,1059.58,3547.30,2024-04-19 00:00:00
2063,1899,128,5,15,143.36,0.08,172.03,1978.37,2023-02-25 00:00:00
2064,1900,51,4,10,1317.15,0.20,2634.30,10537.20,2024-10-06 00:00:00
2065,1900,72,5,11,1272.92,0.11,1540.23,12461.89,2025-04-20 00:00:00
2066,1901,109,1,1,23.21,0.30,6.96,16.25,2023-06-26 00:00:00
2067,1901,24,4,20,1433.37,0.19,5446.81,23220.59,2023-10-09 00:00:00
2068,1902,39,1,16,1165.40,0.29,5407.46,13238.94,2025-12-06 00:00:00
2069,1902,97,2,19,712.65,0.08,1083.23,12457.12,2023-09-15 00:00:00
2070,1903,177,1,4,980.93,0.22,863.22,3060.50,2025-06-30 00:00:00
2071,1903,191,5,7,591.96,0.16,663.00,3480.72,2025-12-31 00:00:00
2072,1904,95,5,2,1414.03,0.10,282.81,2545.25,2025-07-12 00:00:00
2073,1905,6,2,19,298.58,0.01,56.73,5616.29,2023-06-24 00:00:00
2074,1906,105,3,12,59.39,0.03,21.38,691.30,2024-01-23 00:00:00
2075,1908,106,2,9,1285.64,0.23,2661.27,8909.49,2023-02-09 00:00:00
2076,1908,62,4,9,1226.21,0.19,2096.82,8939.07,2024-07-11 00:00:00
2077,1909,49,2,16,1221.30,0.01,195.41,19345.39,2025-05-10 00:00:00
2078,1909,45,3,16,1392.65,0.10,2228.24,20054.16,2024-11-17 00:00:00
2079,1912,182,1,4,464.27,0.05,92.85,1764.23,2024-12-28 00:00:00
2080,1912,66,2,10,923.45,0.12,1108.14,8126.36,2024-11-05 00:00:00
2081,1914,76,2,5,1254.61,0.29,1819.18,4453.87,2025-09-01 00:00:00
2082,1914,179,4,12,1268.66,0.04,608.96,14614.96,2024-12-03 00:00:00
2083,1915,44,3,17,21.55,0.00,0.00,366.35,2025-04-29 00:00:00
2084,1916,191,1,3,976.06,0.13,380.66,2547.52,2024-07-08 00:00:00
2085,1917,79,1,15,874.14,0.23,3015.78,10096.32,2024-10-15 00:00:00
2086,1918,150,5,6,359.01,0.20,430.81,1723.25,2025-04-18 00:00:00
2087,1921,183,3,7,830.70,0.25,1453.72,4361.18,2025-05-15 00:00:00
2088,1922,72,2,17,913.00,0.22,3414.62,12106.38,2023-04-05 00:00:00
2089,1923,14,1,3,672.98,0.14,282.65,1736.29,2023-07-31 00:00:00
2090,1923,33,2,20,432.97,0.20,1731.88,6927.52,2025-07-07 00:00:00
2091,1923,104,4,3,1109.12,0.07,232.92,3094.44,2024-07-08 00:00:00
2092,1923,200,5,19,459.59,0.08,698.58,8033.63,2024-08-13 00:00:00
2093,1924,45,3,8,476.94,0.11,419.71,3395.81,2023-11-03 00:00:00
2094,1924,139,4,7,963.46,0.15,1011.63,5732.59,2025-12-31 00:00:00
2095,1925,121,2,12,1290.57,0.20,3097.37,12389.47,2023-09-13 00:00:00
2096,1926,169,1,7,81.93,0.04,22.94,550.57,2024-10-29 00:00:00
2097,1926,97,5,9,959.45,0.29,2504.16,6130.89,2025-08-25 00:00:00
2098,1927,25,4,3,519.06,0.17,264.72,1292.46,2023-05-13 00:00:00
2099,1929,135,3,15,1440.08,0.20,4320.24,17280.96,2025-12-04 00:00:00
2100,1930,153,3,9,118.75,0.22,235.12,833.63,2023-01-05 00:00:00
2101,1930,125,4,19,190.02,0.30,1083.11,2527.27,2023-09-02 00:00:00
2102,1931,20,2,10,1400.21,0.08,1120.17,12881.93,2025-02-20 00:00:00
2103,1932,183,2,3,1452.08,0.30,1306.87,3049.37,2025-10-30 00:00:00
2104,1932,62,3,2,1139.79,0.14,319.14,1960.44,2024-09-13 00:00:00
2105,1933,45,1,10,1311.01,0.15,1966.51,11143.59,2025-11-23 00:00:00
2106,1933,140,2,11,1455.40,0.06,960.56,15048.84,2025-10-14 00:00:00
2107,1934,185,5,16,1456.03,0.17,3960.40,19336.08,2025-10-11 00:00:00
2108,1935,118,1,1,94.19,0.17,16.01,78.18,2023-09-05 00:00:00
2109,1935,162,4,5,517.55,0.05,129.39,2458.36,2023-07-14 00:00:00
2110,1938,41,1,3,1128.94,0.22,745.10,2641.72,2023-03-05 00:00:00
2111,1939,141,2,6,1134.88,0.12,817.11,5992.17,2023-05-04 00:00:00
2112,1939,158,4,14,1002.11,0.12,1683.54,12346.00,2023-02-09 00:00:00
2113,1939,38,5,18,651.26,0.27,3165.12,8557.56,2024-02-21 00:00:00
2114,1940,141,2,7,1245.13,0.19,1656.02,7059.89,2025-01-09 00:00:00
2115,1940,118,5,3,620.70,0.12,223.45,1638.65,2025-12-20 00:00:00
2116,1941,35,5,4,1155.12,0.00,0.00,4620.48,2023-01-29 00:00:00
2117,1942,49,2,16,24.34,0.23,89.57,299.87,2023-02-13 00:00:00
2118,1942,115,5,2,1218.01,0.15,365.40,2070.62,2023-05-05 00:00:00
2119,1944,136,2,17,1130.20,0.13,2497.74,16715.66,2025-06-09 00:00:00
